max_len,embedding_input,embedding_dim,epochs,batch_size,hidden_neuron,lr,dropout,optimizer,losses,last_activation,loss,acc,precision,recall,f1score,val_loss,val_acc,val_precision,val_recall,val_f1score
11,onehot,0,1,32,16,0.001,0.3,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7fa162292598>,sigmoid,0.6631204122622337,0.6254623,0.6240795,0.63221157,0.6267304,0.677152156829834,0.6547619104385376,0.6519179344177246,0.663690447807312,0.6576136946678162
11,onehot,0,2,32,16,0.001,0.3,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7fa162292598>,sigmoid,0.6223691380940951,0.6639238,0.66016096,0.6758506,0.6677694,0.6511210203170776,0.6763392686843872,0.6725581288337708,0.6875,0.679884672164917
11,onehot,0,3,32,16,0.001,0.3,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7fa162292598>,sigmoid,0.6002258958195793,0.6826923,0.6789038,0.69471157,0.6865481,0.6364953517913818,0.6897321343421936,0.6854177713394165,0.7008928656578064,0.6929715275764465
11,onehot,0,4,32,16,0.001,0.3,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7fa162292598>,sigmoid,0.5811987429328219,0.7014608,0.69748056,0.7117234,0.7043505,0.6127657294273376,0.7098214030265808,0.7046406865119934,0.7232142686843872,0.7136626243591309
11,onehot,0,5,32,16,0.001,0.3,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7fa162292598>,sigmoid,0.5567625676386455,0.72022927,0.7160292,0.73113906,0.7233361,0.5758103728294373,0.7328869104385376,0.7286123037338257,0.742559552192688,0.7354485392570496
11,onehot,0,6,32,16,0.001,0.3,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7fa162292598>,sigmoid,0.5379002690315247,0.741679,0.73766047,0.75073963,0.7439314,0.5411819219589233,0.7492559552192688,0.7456020712852478,0.7559523582458496,0.7506812214851379
11,onehot,0,7,32,16,0.001,0.3,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7fa162292598>,sigmoid,0.5239786209439384,0.7491679,0.7464278,0.75536245,0.7506704,0.5299735069274902,0.7604166865348816,0.7591973543167114,0.7633928656578064,0.7612290978431702
11,onehot,0,8,32,16,0.001,0.3,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7fa162292598>,sigmoid,0.5186524514615889,0.7540681,0.75277984,0.7566568,0.75458014,0.5161692500114441,0.7663690447807312,0.7680230140686035,0.7633928656578064,0.7656542658805847
11,onehot,0,9,32,16,0.001,0.3,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7fa162292598>,sigmoid,0.5131826153873692,0.76026255,0.7596865,0.7612796,0.76033235,0.5079118609428406,0.7723214030265808,0.7730839848518372,0.7708333134651184,0.7718714475631714
11,onehot,0,10,32,16,0.001,0.3,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7fa162292598>,sigmoid,0.5047155505806736,0.759338,0.7587228,0.76090974,0.7596746,0.4944702684879303,0.784970223903656,0.7854990363121033,0.7842261791229248,0.7848348021507263
11,onehot,0,11,32,16,0.001,0.3,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7fa162292598>,sigmoid,0.5004833405892525,0.76322114,0.7626299,0.7649778,0.7636634,0.48981064558029175,0.7819940447807312,0.7824486494064331,0.78125,0.7818052172660828
11,onehot,0,12,32,16,0.001,0.3,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7fa162292598>,sigmoid,0.49555852656533733,0.76756656,0.7681509,0.7670118,0.7674576,0.48803287744522095,0.7797619104385376,0.7804209589958191,0.7782738208770752,0.7792752385139465
11,onehot,0,13,32,16,0.001,0.3,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7fa162292598>,sigmoid,0.491781810684317,0.76599485,0.76564395,0.7670118,0.76621974,0.47969865798950195,0.7819940447807312,0.7808892130851746,0.7842261791229248,0.7825320363044739
11,onehot,0,14,32,16,0.001,0.3,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7fa162292598>,sigmoid,0.48757853116509475,0.7721894,0.7724432,0.7720044,0.7720937,0.4784091114997864,0.7872023582458496,0.7858359217643738,0.7901785969734192,0.7879198789596558
11,onehot,0,15,32,16,0.001,0.3,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7fa162292598>,sigmoid,0.4837901059692428,0.77533287,0.776135,0.7742234,0.77506864,0.4692496359348297,0.7857142686843872,0.7858597636222839,0.7857142686843872,0.7857505083084106
11,onehot,0,16,32,16,0.001,0.3,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7fa162292598>,sigmoid,0.47990328778881997,0.7770895,0.77794707,0.77551776,0.77663743,0.4703965187072754,0.788690447807312,0.7894585132598877,0.7872023582458496,0.7883124351501465
11,onehot,0,17,32,16,0.001,0.3,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7fa162292598>,sigmoid,0.4725297989224541,0.78125,0.78140503,0.7810651,0.78114724,0.47038599848747253,0.7909226417541504,0.7930587530136108,0.7872023582458496,0.7900840044021606
11,onehot,0,18,32,16,0.001,0.3,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7fa162292598>,sigmoid,0.46854067166176067,0.78679734,0.7879208,0.785503,0.78662986,0.46903663873672485,0.7924107313156128,0.7935245037078857,0.7901785969734192,0.791768491268158
11,onehot,0,19,32,16,0.001,0.3,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7fa162292598>,sigmoid,0.46214952430076145,0.78725964,0.78875995,0.7851331,0.7868668,0.4597393870353699,0.793154776096344,0.7937802076339722,0.7916666865348816,0.7926713824272156
11,onehot,0,20,32,16,0.001,0.3,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7fa162292598>,sigmoid,0.45524764616461194,0.792622,0.79398423,0.7901257,0.7919605,0.46899110078811646,0.7953869104385376,0.7976190447807312,0.7916666865348816,0.7945955395698547
11,onehot,0,21,32,16,0.001,0.3,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7fa162292598>,sigmoid,0.4499323680203342,0.7964127,0.79793537,0.79382396,0.7958158,0.4481070041656494,0.8013392686843872,0.8009443879127502,0.8020833134651184,0.8014847636222839
11,onehot,0,22,32,16,0.001,0.3,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7fa162292598>,sigmoid,0.444242626252259,0.80288464,0.8040666,0.8010355,0.8024962,0.44520872831344604,0.804315447807312,0.8048501014709473,0.8035714030265808,0.8041815161705017
11,onehot,0,23,32,16,0.001,0.3,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7fa162292598>,sigmoid,0.4404718176676677,0.80556583,0.80644333,0.8045488,0.80541605,0.451285719871521,0.8058035969734192,0.806959331035614,0.8035714030265808,0.8052201271057129
11,onehot,0,24,32,16,0.001,0.3,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7fa162292598>,sigmoid,0.43586773738353213,0.8098188,0.8105814,0.8086169,0.8095295,0.43888169527053833,0.8080357313156128,0.8082044720649719,0.8080357313156128,0.8081009984016418
11,onehot,0,25,32,16,0.001,0.3,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7fa162292598>,sigmoid,0.4325936706461145,0.81213015,0.81258065,0.8113905,0.81193775,0.44707193970680237,0.8058035969734192,0.8063076734542847,0.805059552192688,0.8056735992431641
11,onehot,0,26,32,16,0.001,0.3,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7fa162292598>,sigmoid,0.43017351080680033,0.8115755,0.8124655,0.81009614,0.8112181,0.453732430934906,0.804315447807312,0.8047540783882141,0.8035714030265808,0.8041342496871948
11,onehot,0,27,32,16,0.001,0.3,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7fa162292598>,sigmoid,0.42609075329007484,0.8140718,0.81457853,0.8134245,0.81394094,0.44748419523239136,0.8035714030265808,0.8046755194664001,0.8020833134651184,0.803358793258667
11,onehot,0,28,32,16,0.001,0.3,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7fa162292598>,sigmoid,0.42224898035004294,0.8156435,0.81636834,0.81471896,0.8154932,0.415645569562912,0.8080357313156128,0.8089957237243652,0.8065476417541504,0.8077521324157715
11,onehot,0,29,32,16,0.001,0.3,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7fa162292598>,sigmoid,0.41982143791116905,0.821838,0.8224258,0.820821,0.82157016,0.41329699754714966,0.8095238208770752,0.8106132745742798,0.8080357313156128,0.8092843890190125
11,onehot,0,30,32,16,0.001,0.3,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7fa162292598>,sigmoid,0.4155712899195372,0.82119083,0.82218647,0.81971157,0.8208831,0.42088812589645386,0.8080357313156128,0.8091877698898315,0.8065476417541504,0.80784672498703
11,onehot,0,1,128,32,0.001,0.4,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7fa162292598>,sigmoid,0.6837619486309233,0.59886533,0.5945014,0.6322545,0.6124769,0.6523698568344116,0.6578124761581421,0.6525123715400696,0.675000011920929,0.6635328531265259
5,onehot,0,1,16,16,0.0001,0.3,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7fa162292598>,sigmoid,0.6945990517427788,0.49068952,0.4869772,0.3761062,0.41951802,0.6958615779876709,0.5052083134651184,0.4989519715309143,0.3526785671710968,0.40868696570396423
5,onehot,0,2,16,16,0.0001,0.3,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7fa162292598>,sigmoid,0.6929915239677317,0.5071903,0.51036143,0.42164454,0.4573259,0.6950613260269165,0.515625,0.5190144181251526,0.3883928656578064,0.43907371163368225
5,onehot,0,3,16,16,0.0001,0.3,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7fa162292598>,sigmoid,0.6914098041247477,0.52507377,0.5309541,0.46183628,0.489944,0.6940982937812805,0.546875,0.5572428107261658,0.456845223903656,0.4982147216796875
5,onehot,0,4,16,16,0.0001,0.3,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7fa162292598>,sigmoid,0.6896888778976283,0.5452618,0.5497101,0.50626844,0.5231182,0.6932147741317749,0.5714285969734192,0.5865976214408875,0.5014880895614624,0.5373827815055847
5,onehot,0,5,16,16,0.0001,0.3,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7fa162292598>,sigmoid,0.6878892709020317,0.56277657,0.56936973,0.53742623,0.54963243,0.6919957399368286,0.5729166865348816,0.5840640664100647,0.5148809552192688,0.5445103049278259
